0.072,-0.129701,0.990405,0.0477011,-0.210522,-0.976783,0.0396869,2.16,0,0,
0.073,-0.125409,0.990377,0.0585385,-0.207049,-0.977914,0.0285463,2.19,0,0,
0.074,-0.120739,0.990742,0.0620705,-0.22546,-0.973932,0.0249822,2.22,0,0,
0.075,-0.108812,0.99186,0.0661304,-0.23574,-0.971632,0.018915,2.25,0,0,
0.076,-0.111542,0.990764,0.0771083,-0.245801,-0.96922,0.0139192,2.28,0,0,
0.077,-0.105375,0.991405,0.0775399,-0.252642,-0.967514,0.00943832,2.31,0,0,
0.078,-0.0891295,0.992475,0.0839581,-0.242534,-0.969969,0.0183771,2.34,0,0,
0.079,-0.0844933,0.992235,0.0912772,-0.245738,-0.969192,0.0167227,2.37,0,0,
0.08,-0.0755883,0.99386,0.0807996,-0.242111,-0.970233,0.00548861,2.4,0,0,
0.081,-0.0621316,0.994948,0.0788532,-0.24613,-0.969237,-0.00032624,2.43,0,0,
0.082,-0.0393797,0.996,0.0802018,-0.237121,-0.97144,-0.00880053,2.46,0,0,
0.083,-0.0327389,0.996378,0.0784779,-0.235665,-0.971764,-0.0116949,2.49,0,0,
0.084,-0.0348146,0.997027,0.0687327,-0.229277,-0.973307,-0.0103031,2.52,0,0,
0.085,-0.0278437,0.997026,0.0718599,-0.218976,-0.975668,-0.0110022,2.55,0,0,
0.086,-0.0164313,0.998475,0.0526989,-0.215678,-0.976438,-0.00712311,2.58,0,0,
0.087,-0.0171711,0.997895,0.0625385,-0.216227,-0.97626,-0.0127583,2.61,0,0,
0.088,-0.00439282,0.997847,0.0654367,-0.208617,-0.977981,-0.00569242,2.64,0,0,
0.089,0.00307876,0.997981,0.0634359,-0.229455,-0.973288,-0.0078531,2.67,0,0,
0.09,0.00417259,0.99836,0.0570917,-0.231678,-0.97277,-0.00657639,2.7,0,0,
0.091,0.0215348,0.997037,0.0738495,-0.240118,-0.970649,-0.0135824,2.73,0,0,
0.092,0.0329969,0.996793,0.0729034,-0.244944,-0.969451,-0.0129599,2.76,0,0,
0.093,0.0246026,0.997653,0.063895,-0.240212,-0.970498,-0.0207942,2.79,0,0,
0.094,0.0244731,0.99834,0.0521406,-0.22889,-0.973222,-0.0211877,2.82,0,0,
0.095,0.0313106,0.997766,0.0590158,-0.228004,-0.973383,-0.0232149,2.85,0,0,
0.096,0.0380304,0.998117,0.0481163,-0.217392,-0.975515,-0.0333293,2.88,0,0,
0.097,0.0407669,0.99807,0.0468493,-0.217195,-0.975481,-0.0355509,2.91,0,0,
0.098,0.0570753,0.997792,0.0339765,-0.210613,-0.977077,-0.0310131,2.94,0,0,
0.099,0.0716733,0.997107,0.0252904,-0.199649,-0.979063,-0.039695,2.97,0,0,
0.1,0.086179,0.996133,0.0170979,-0.18172,-0.982728,-0.0349831,3,0,0,
0.101,0.0920734,0.995264,0.0311847,-0.190909,-0.980859,-0.0383451,3.03,0,0,
0.102,0.104106,0.993931,0.0355323,-0.181134,-0.982316,-0.0473829,3.06,0,0,
0.103,0.113398,0.993021,0.032406,-0.188431,-0.980697,-0.0522318,3.09,0,0,
0.104,0.125568,0.991385,0.0372674,-0.189051,-0.980964,-0.0443851,3.12,0,0,
0.105,0.120463,0.992167,0.0330596,-0.173556,-0.983315,-0.0544935,3.15,0,0,
0.106,0.119994,0.992546,0.0213061,-0.168773,-0.98348,-0.0654399,3.18,0,0,
0.107,0.120717,0.992467,0.0209026,-0.152569,-0.985327,-0.0765048,3.21,0,0,
0.108,0.122032,0.992372,0.0174906,-0.150172,-0.985126,-0.0835124,3.24,0,0,
0.109,0.111973,0.993679,0.00795714,-0.145001,-0.985458,-0.0885872,3.27,0,0,
0.11,0.112219,0.993647,0.00852742,-0.141055,-0.985737,-0.0917947,3.3,0,0,
0.111,0.102104,0.994699,0.0121696,-0.142129,-0.985607,-0.0915342,3.33,0,0,
0.112,0.0805001,0.996679,0.0122855,-0.132594,-0.987637,-0.0836208,3.36,0,0,
0.113,0.0806464,0.996555,0.0193322,-0.123926,-0.987745,-0.0948814,3.39,0,0,
0.114,0.0750669,0.997102,0.0123718,-0.109406,-0.989599,-0.0934012,3.42,0,0,
0.115,0.0653304,0.997857,0.00375083,-0.0973411,-0.991653,-0.0845466,3.45,0,0,
0.116,0.0617497,0.998058,0.00825026,-0.0936917,-0.991432,-0.0910199,3.48,0,0,
0.117,0.0578278,0.99832,-0.00364554,-0.0817993,-0.99211,-0.0950126,3.51,0,0,
0.118,0.0622052,0.998038,-0.00705795,-0.0801362,-0.992252,-0.0949423,3.54,0,0,
0.119,0.0651208,0.997869,-0.00412529,-0.0556126,-0.993988,-0.094313,3.57,0,0,
0.12,0.0758053,0.997098,-0.00702272,-0.038902,-0.994884,-0.0932291,3.6,0,0,
0.121,0.0747381,0.997031,-0.0185522,-0.0389036,-0.994419,-0.0980689,3.63,0,0,
0.122,0.0799269,0.996773,-0.00746498,-0.0190595,-0.994367,-0.104266,3.66,0,0,
0.123,0.0680508,0.997677,-0.00319634,0.00747466,-0.994602,-0.103498,3.69,0,0,
0.124,0.0572227,0.998294,-0.0116401,0.0168075,-0.994922,-0.099233,3.72,0,0,
0.125,0.057134,0.998201,-0.0182015,0.0273292,-0.993613,-0.109484,3.75,0,0,
0.126,0.0547612,0.9984,-0.0141098,0.0280337,-0.994562,-0.100301,3.78,0,0,
0.127,0.0520992,0.998613,-0.00757188,0.0377015,-0.992757,-0.114075,3.81,0,0,
0.128,0.0461425,0.998924,0.0046358,0.0482213,-0.993042,-0.107431,3.84,0,0,
0.129,0.0491766,0.99876,0.00771034,0.060612,-0.992893,-0.102414,3.87,0,0,
0.13,0.0355183,0.999368,-0.00150921,0.0717564,-0.993363,-0.0898982,3.9,0,0,
0.131,0.0360555,0.999341,0.00408638,0.0782123,-0.993644,-0.0809584,3.93,0,0,
0.132,0.0484544,0.998824,0.00182749,0.0878555,-0.992882,-0.0804118,3.96,0,0,
0.133,0.0548833,0.998478,0.00547152,0.0948091,-0.993207,-0.0674575,3.99,0,0,
0.134,0.0535613,0.998274,0.0240913,0.102241,-0.992736,-0.0634219,4.02,0,0,
0.135,0.0685413,0.997471,0.0188219,0.106501,-0.992464,-0.0606097,4.05,0,0,
0.136,0.0664233,0.997561,0.0214376,0.0942055,-0.994558,-0.0444992,4.08,0,0,
0.137,0.0591909,0.998022,0.0211947,0.0859249,-0.995067,-0.0495765,4.11,0,0,
0.138,0.0534275,0.998342,0.021414,0.0849021,-0.994772,-0.0567555,4.14,0,0,
0.139,0.0522921,0.998486,0.0170547,0.0855145,-0.994973,-0.0521179,4.17,0,0,
0.14,0.0714102,0.997378,0.0117091,0.0826503,-0.995111,-0.0540623,4.2,0,0,
0.141,0.0822327,0.99661,0.00268066,0.0822036,-0.995012,-0.0565134,4.23,0,0,
0.142,0.0705756,0.997492,0.00528682,0.0691407,-0.995353,-0.0670286,4.26,0,0,
0.143,0.0730494,0.997328,4.93083e-05,0.082875,-0.993594,-0.0768334,4.29,0,0,
0.144,0.0746019,0.997213,0.000648884,0.0944733,-0.991906,-0.0848399,4.32,0,0,
0.145,0.073372,0.997292,-0.00508518,0.099861,-0.990854,-0.0907548,4.35,0,0,
0.146,0.0669275,0.997758,0.000412411,0.112049,-0.99069,-0.0773205,4.38,0,0,
0.147,0.060086,0.998171,0.0066444,0.121928,-0.988729,-0.0868784,4.41,0,0,
0.148,0.069621,0.997466,0.0146185,0.127907,-0.988888,-0.0757652,4.44,0,0,
0.149,0.0820266,0.996285,0.0262235,0.139458,-0.987527,-0.0730868,4.47,0,0,
0.15,0.0960638,0.995246,0.0160212,0.156718,-0.983974,-0.0850519,4.5,0,0,
0.151,0.0932148,0.995618,0.00752197,0.164548,-0.982125,-0.0913972,4.53,0,0,
0.152,0.0967791,0.995203,0.0143335,0.18043,-0.979589,-0.0886019,4.56,0,0,
0.153,0.082084,0.996293,0.025723,0.196215,-0.976175,-0.0926372,4.59,0,0,
0.154,0.074136,0.996873,0.0273447,0.200048,-0.975959,-0.0865132,4.62,0,0,
0.155,0.0819223,0.996413,0.0212077,0.208006,-0.974995,-0.0782146,4.65,0,0,
0.156,0.0928378,0.995639,0.00913052,0.216893,-0.974375,-0.0595859,4.68,0,0,
0.157,0.0912716,0.995795,0.00791242,0.217425,-0.975598,-0.0305929,4.71,0,0,
0.158,0.0970873,0.995201,0.0122446,0.221776,-0.97493,-0.018099,4.74,0,0,
0.159,0.0883039,0.996036,0.010684,0.219581,-0.975362,-0.0213099,4.77,0,0,
0.16,0.0986152,0.995037,0.0133127,0.231819,-0.972625,-0.0161508,4.8,0,0,
0.161,0.102026,0.994651,0.0161172,0.234403,-0.971859,-0.0233691,4.83,0,0,
0.162,0.107463,0.993994,0.0206578,0.233629,-0.972313,-0.00508756,4.86,0,0,
0.163,0.099003,0.994757,0.0256291,0.233353,-0.972375,-0.00572659,4.89,0,0,
0.164,0.102464,0.994643,0.0136889,0.236301,-0.971645,-0.0082187,4.92,0,0,
0.165,0.0949199,0.995485,-0.000192426,0.224404,-0.974493,-0.0025399,4.95,0,0,
0.166,0.0857569,0.996231,-0.013049,0.23394,-0.972194,0.0105131,4.98,0,0,
0.167,0.0953159,0.995447,-0.000162249,0.223545,-0.974547,0.0168756,5.01,0,0,
0.168,0.0981143,0.995131,-0.00938568,0.212733,-0.976807,0.0243487,5.04,0,0,
0.169,0.0967827,0.995231,-0.0121907,0.207269,-0.978058,0.0210086,5.07,0,0,
0.17,0.0970874,0.995169,-0.0145903,0.197331,-0.980289,0.00970828,5.1,0,0,
0.171,0.099022,0.995085,-0.000820584,0.191024,-0.981405,0.0188297,5.13,0,0,
0.172,0.102877,0.994635,0.0108792,0.183446,-0.98282,0.0203269,5.16,0,0,
0.173,0.113609,0.993512,0.00509785,0.176797,-0.984011,0.0215638,5.19,0,0,
0.174,0.113667,0.993505,-0.00531604,0.16377,-0.986119,0.0273613,5.22,0,0,
0.175,0.111392,0.99373,-0.00956671,0.145875,-0.988851,0.0299052,5.25,0,0,
0.176,0.108932,0.993942,-0.0146221,0.147024,-0.988655,0.0307604,5.28,0,0,
0.177,0.123254,0.992134,-0.0218768,0.131404,-0.991122,0.0202714,5.31,0,0,
0.178,0.113941,0.993367,-0.0154773,0.11021,-0.993706,0.0200374,5.34,0,0,
0.179,0.122463,0.992318,-0.0175337,0.099366,-0.994382,0.0364754,5.37,0,0,
0.18,0.12372,0.992221,-0.0138315,0.0945079,-0.994938,0.0341647,5.4,0,0,
0.181,0.126679,0.991566,-0.0273778,0.0941861,-0.995101,0.0300373,5.43,0,0,
0.182,0.117674,0.992609,-0.0296626,0.0792662,-0.99666,0.019648,5.46,0,0,
0.183,0.101676,0.994285,-0.032553,0.0805601,-0.996719,0.00776632,5.49,0,0,
0.184,0.0756689,0.996275,-0.0413668,0.0913,-0.995644,-0.0188864,5.52,0,0,
0.185,0.0643263,0.997265,-0.036395,0.0762877,-0.997075,-0.00467817,5.55,0,0,
0.186,0.0577715,0.997861,-0.030584,0.0712647,-0.997398,-0.0108761,5.58,0,0,
0.187,0.0604883,0.997486,-0.0369128,0.0908249,-0.995788,-0.0125391,5.61,0,0,
0.188,0.0480155,0.998126,-0.0379378,0.0895779,-0.995868,-0.0149398,5.64,0,0,
0.189,0.049173,0.997717,-0.0462963,0.0818512,-0.996645,-0.000158924,5.67,0,0,
0.19,0.0393442,0.998509,-0.0378455,0.0845564,-0.996375,0.00934811,5.7,0,0,
0.191,0.0328663,0.998259,-0.0489688,0.0795466,-0.996772,0.0108671,5.73,0,0,
0.192,0.041628,0.998381,-0.038752,0.0811996,-0.996593,0.0144785,5.76,0,0,
0.193,0.0361,0.998151,-0.048911,0.0748056,-0.997144,0.010362,5.79,0,0,
0.194,0.0288721,0.998491,-0.0467206,0.0754775,-0.997084,0.0112738,5.82,0,0,
0.195,0.0385963,0.998415,-0.0409618,0.0856521,-0.99632,0.00331838,5.85,0,0,
0.196,0.0416281,0.998642,-0.031335,0.0878223,-0.99611,-0.00722684,5.88,0,0,
0.197,0.031232,0.998806,-0.0375583,0.0737381,-0.997216,-0.0111265,5.91,0,0,
0.198,0.0266085,0.999319,-0.0255833,0.0809471,-0.996713,-0.00312991,5.94,0,0,
0.199,0.0331189,0.999123,-0.0256274,0.0833256,-0.996413,0.0147899,5.97,0,0,
0.2,0.0396493,0.99902,-0.0196619,0.0847282,-0.9964,0.00279663,6,0,0,
0.201,0.0443187,0.998724,-0.024202,0.09023,-0.995821,0.0141215,6.03,0,0,
0.202,0.0306805,0.999138,-0.0279684,0.0850045,-0.99633,0.0100007,6.06,0,0,
0.203,0.0396527,0.999097,-0.015238,0.0840471,-0.996457,0.00314223,6.09,0,0,
0.204,0.0405656,0.998966,-0.0205223,0.0793047,-0.996715,0.0164421,6.12,0,0,
0.205,0.0422229,0.99891,-0.0198916,0.0692066,-0.997513,0.0133169,6.15,0,0,
0.206,0.0476353,0.998652,-0.0206315,0.0625582,-0.997961,0.0126397,6.18,0,0,
0.207,0.0388406,0.998936,-0.0248467,0.0570769,-0.998122,0.022262,6.21,0,0,
0.208,0.0332854,0.999063,-0.0276711,0.0253208,-0.999643,0.00849738,6.24,0,0,
0.209,0.0234578,0.999369,-0.02668,0.0122139,-0.999818,0.0146551,6.27,0,0,
0.21,0.0154228,0.999487,-0.0280726,0.00283744,-0.999911,0.0130016,6.3,0,0,
0.211,0.0101453,0.999853,-0.0138215,0.009461,-0.99986,0.013831,6.33,0,0,
0.212,0.00861072,0.999765,-0.0198751,0.00931957,-0.99971,0.0222144,6.36,0,0,
0.213,-0.00196593,0.999932,-0.0115176,0.0227379,-0.999588,0.017512,6.39,0,0,
0.214,0.00658999,0.99994,-0.00873866,0.0274902,-0.999153,0.0306297,6.42,0,0,
0.215,0.00595314,0.999867,-0.0151981,0.0358468,-0.998556,0.0400168,6.45,0,0,
0.216,0.0264607,0.999405,-0.0221024,0.0402555,-0.998018,0.0483648,6.48,0,0,
0.217,0.0357409,0.999253,-0.0146918,0.0275363,-0.997643,0.0628456,6.51,0,0,
0.218,0.0274952,0.999409,-0.0206107,0.0266006,-0.997682,0.0626361,6.54,0,0,
0.219,0.0270381,0.999634,0.00128171,0.0032153,-0.996895,0.0786826,6.57,0,0,
0.22,0.0265078,0.99964,0.00407803,-0.000290171,-0.996909,0.0785685,6.6,0,0,
0.221,0.0220801,0.999734,-0.00670097,-0.00498527,-0.99719,0.0747436,6.63,0,0,
0.222,0.0290557,0.999439,-0.0166827,-0.0168617,-0.997264,0.0719782,6.66,0,0,
0.223,0.0201417,0.999791,-0.00354123,-0.0327534,-0.996386,0.078366,6.69,0,0,
0.224,0.019943,0.999801,0.00103228,-0.0326186,-0.996172,0.0811051,6.72,0,0,
0.225,0.0132354,0.999912,-0.000921505,-0.0261002,-0.995902,0.0865855,6.75,0,0,
0.226,0.016831,0.999858,-0.00123774,-0.0280776,-0.996451,0.0793534,6.78,0,0,
0.227,0.00169341,0.999997,-0.00157578,-0.0473062,-0.996555,0.0681232,6.81,0,0,
0.228,-0.00885182,0.999936,0.00705086,-0.031625,-0.997603,0.0615511,6.84,0,0,
0.229,0.00533068,0.999985,-0.00128309,-0.0451368,-0.997437,0.0555104,6.87,0,0,
0.23,0.00429775,0.999982,0.00426094,-0.0560536,-0.996576,0.0607735,6.9,0,0,
0.231,0.00327595,0.999991,0.00278146,-0.0637772,-0.996609,0.0519873,6.93,0,0,
0.232,0.0135813,0.999898,0.00442148,-0.0631091,-0.996915,0.0466669,6.96,0,0,
0.233,0.0185494,0.99973,0.0139713,-0.0797007,-0.996321,0.0314853,6.99,0,0,
0.234,0.0384816,0.999029,0.0214519,-0.0659042,-0.997435,0.0279407,7.02,0,0,
0.235,0.0309379,0.999461,0.0109974,-0.0660557,-0.9975,0.0250898,7.05,0,0,
0.236,0.0368698,0.999134,0.0192919,-0.0674703,-0.997576,0.0170484,7.08,0,0,
0.237,0.0390011,0.999122,0.0153014,-0.0676801,-0.997373,0.0258096,7.11,0,0,
0.238,0.0303851,0.999395,0.0169319,-0.0722384,-0.997046,0.0261122,7.14,0,0,
0.239,0.0369226,0.998965,0.0265684,-0.0801014,-0.996233,0.0332145,7.17,0,0,
0.24,0.0407368,0.999077,0.0136446,-0.0960766,-0.994764,0.0348443,7.2,0,0,
0.241,0.0475681,0.99876,0.0146775,-0.102145,-0.993694,0.0462378,7.23,0,0,
0.242,0.064043,0.997916,0.00785106,-0.105697,-0.99367,0.0380511,7.26,0,0,
0.243,0.0631344,0.997965,0.00893479,-0.108467,-0.993942,0.017736,7.29,0,0,
0.244,0.0503156,0.998731,0.00229779,-0.119185,-0.992793,0.0124915,7.32,0,0,
0.245,0.0528792,0.998523,-0.0124551,-0.117351,-0.993041,0.00989143,7.35,0,0,
0.246,0.0602655,0.997966,-0.0208015,-0.112725,-0.993606,-0.00627126,7.38,0,0,
0.247,0.0639383,0.997823,-0.0161422,-0.109937,-0.993894,-0.00937262,7.41,0,0,
0.248,0.0683589,0.997451,-0.0204734,-0.106046,-0.994234,-0.01591,7.44,0,0,
0.249,0.0676067,0.997573,-0.0166433,-0.110626,-0.993268,-0.0343532,7.47,0,0,
0.25,0.0729429,0.9973,-0.00851355,-0.0985059,-0.994564,-0.0337437,7.5,0,0,
0.251,0.0660428,0.99779,-0.00733067,-0.105417,-0.993879,-0.0330481,7.53,0,0,
0.252,0.0663638,0.997673,-0.0156026,-0.106373,-0.993475,-0.0411415,7.56,0,0,
0.253,0.0584999,0.99827,-0.00591795,-0.106138,-0.993193,-0.0479871,7.59,0,0,
0.254,0.0545796,0.998295,-0.0207002,-0.107544,-0.992185,-0.0632713,7.62,0,0,
0.255,0.045798,0.998719,-0.0215293,-0.0959689,-0.993605,-0.0594869,7.65,0,0,
0.256,0.0365063,0.998914,-0.0289575,-0.078758,-0.993667,-0.0801433,7.68,0,0,
0.257,0.025281,0.999133,-0.0330845,-0.0721549,-0.994276,-0.0788022,7.71,0,0,
0.258,0.0157056,0.999359,-0.032157,-0.057515,-0.994776,-0.0843427,7.74,0,0,
0.259,0.0117327,0.999337,-0.0344645,-0.0458982,-0.994709,-0.0919098,7.77,0,0,
0.26,0.00417718,0.999619,-0.0272763,-0.0255499,-0.995734,-0.0886642,7.8,0,0,
0.261,0.00639312,0.999671,-0.0248388,-0.0128896,-0.996634,-0.0809609,7.83,0,0,
0.262,0.00871011,0.999664,-0.024403,-0.00984449,-0.996033,-0.0884348,7.86,0,0,
0.263,0.0213506,0.998956,-0.0403957,0.000374474,-0.994857,-0.101285,7.89,0,0,
0.264,0.0194296,0.998838,-0.044096,0.0232693,-0.994296,-0.104091,7.92,0,0,
0.265,0.00398042,0.998969,-0.0452325,0.0317306,-0.994262,-0.102156,7.95,0,0,
0.266,-0.00137525,0.998638,-0.0521596,0.0374151,-0.994028,-0.102508,7.98,0,0,
0.267,0.0064271,0.998548,-0.0534802,0.0550042,-0.993214,-0.102472,8.01,0,0,
0.268,-0.00593163,0.998251,-0.058823,0.0651779,-0.992638,-0.102082,8.04,0,0,
0.269,-0.0238365,0.998239,-0.0543279,0.0710675,-0.992821,-0.0962094,8.07,0,0,
0.27,-0.0358645,0.998399,-0.043737,0.0731507,-0.993722,-0.0846549,8.1,0,0,
0.271,-0.0530953,0.99779,-0.0399497,0.103398,-0.98991,-0.096886,8.13,0,0,
0.272,-0.0686578,0.996835,-0.0400852,0.0993256,-0.991008,-0.0896499,8.16,0,0,
0.273,-0.0722837,0.996778,-0.0347587,0.108684,-0.991511,-0.0713714,8.19,0,0,
0.274,-0.06121,0.997424,-0.0373949,0.103241,-0.992317,-0.0681818,8.22,0,0,
0.275,-0.0645236,0.997367,-0.0331088,0.111808,-0.99239,-0.0515864,8.25,0,0,
0.276,-0.0660276,0.997604,-0.0206422,0.111834,-0.991684,-0.0636878,8.28,0,0,
0.277,-0.076553,0.997023,-0.00924046,0.121587,-0.990633,-0.0621435,8.31,0,0,
0.278,-0.0686936,0.997609,-0.00755226,0.110506,-0.992054,-0.0601509,8.34,0,0,
0.279,-0.0669062,0.997721,-0.0087154,0.111496,-0.992299,-0.0539558,8.37,0,0,
0.28,-0.0598916,0.998194,0.00467647,0.11561,-0.991994,-0.0508138,8.4,0,0,
0.281,-0.0611533,0.997966,0.0180068,0.113016,-0.992704,-0.0420251,8.43,0,0,
0.282,-0.0779838,0.996492,0.03037,0.121289,-0.991246,-0.0521653,8.46,0,0,
0.283,-0.0637408,0.996904,0.0460358,0.124442,-0.990741,-0.0542808,8.49,0,0,
0.284,-0.0512347,0.99708,0.0566227,0.121331,-0.991157,-0.0537291,8.52,0,0,
0.285,-0.0510677,0.996632,0.0641552,0.123557,-0.989879,-0.0698121,8.55,0,0,
0.286,-0.0386642,0.997578,0.0578166,0.139565,-0.987811,-0.0689288,8.58,0,0,
0.287,-0.0441141,0.996958,0.0642585,0.155392,-0.986078,-0.0591963,8.61,0,0,
