i0,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
i0,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
i0,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
i0,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
i0,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag1,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag1,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag1,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag1,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag1,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag2,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag2,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag2,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag2,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag2,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag3,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag3,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag3,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag3,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag3,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag4,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag4,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag4,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag4,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag4,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag5,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag5,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag5,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag5,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag5,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag6,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag6,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag6,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag6,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag6,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag7,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag7,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag7,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag7,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag7,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag8,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag8,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag8,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag8,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag8,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

mag9,mag1:,-0.0464075,0.00011269,4.61214e-05,0.00011269,0.0128662,5.1634e-05,4.61214e-05,5.1634e-05,0.0335413,
mag9,mag2:,-0.00602435,-5.52854e-06,2.24288e-07,-5.52854e-06,0.00255856,-3.13827e-07,2.24288e-07,-3.13827e-07,0.00346579,
mag9,mag3:,-0.00190471,-1.00755e-06,-1.10613e-07,-1.00755e-06,0.000883815,9.45443e-09,-1.10613e-07,9.45443e-09,0.00102089,
mag9,mag4:,-0.000827766,2.64741e-07,-1.88361e-08,2.64741e-07,0.00039679,4.10872e-09,-1.88361e-08,4.10872e-09,0.000430976,
mag9,mag5:,-0.000429962,-1.40462e-08,8.04337e-09,-1.40462e-08,0.000209245,2.33568e-09,8.04337e-09,2.33568e-09,0.000220717,

