mag8,mag3:,-0.00190568,7.41813e-07,8.3302e-08,7.41813e-07,0.000884271,3.0969e-08,8.3302e-08,3.0969e-08,0.00102141,
mag8,mag4:,-0.000827513,4.29148e-08,8.1948e-09,4.29148e-08,0.000396665,3.68306e-09,8.1948e-09,3.68306e-09,0.000430848,
mag8,mag5:,-0.000429918,-2.18996e-08,-1.09276e-08,-2.18996e-08,0.000209204,-6.70027e-10,-1.09276e-08,-6.70027e-10,0.000220714,

mag9,mag1:,-0.0462004,-0.000223837,-2.17586e-05,-0.000223837,0.0127109,2.42295e-06,-2.17586e-05,2.42295e-06,0.0334895,
mag9,mag2:,-0.00602446,-2.73904e-06,4.21347e-07,-2.73904e-06,0.00255782,-2.16551e-07,4.21347e-07,-2.16551e-07,0.00346665,
mag9,mag3:,-0.00190568,7.41813e-07,8.3302e-08,7.41813e-07,0.000884271,3.0969e-08,8.3302e-08,3.0969e-08,0.00102141,
mag9,mag4:,-0.000827513,4.29148e-08,8.1948e-09,4.29148e-08,0.000396665,3.68306e-09,8.1948e-09,3.68306e-09,0.000430848,
mag9,mag5:,-0.000429918,-2.18996e-08,-1.09276e-08,-2.18996e-08,0.000209204,-6.70027e-10,-1.09276e-08,-6.70027e-10,0.000220714,

o0,mag1:,-0.0462004,-0.000223837,-2.17586e-05,-0.000223837,0.0127109,2.42295e-06,-2.17586e-05,2.42295e-06,0.0334895,
o0,mag2:,-0.00602446,-2.73904e-06,4.21347e-07,-2.73904e-06,0.00255782,-2.16551e-07,4.21347e-07,-2.16551e-07,0.00346665,
o0,mag3:,-0.00190568,7.41813e-07,8.3302e-08,7.41813e-07,0.000884271,3.0969e-08,8.3302e-08,3.0969e-08,0.00102141,
o0,mag4:,-0.000827513,4.29148e-08,8.1948e-09,4.29148e-08,0.000396665,3.68306e-09,8.1948e-09,3.68306e-09,0.000430848,
o0,mag5:,-0.000429918,-2.18996e-08,-1.09276e-08,-2.18996e-08,0.000209204,-6.70027e-10,-1.09276e-08,-6.70027e-10,0.000220714,

